[INFO] 2020-11-11 14:07:17,993 [main][org.example.p2.s7.Main2][line:43]  200个目标查询完成 1125 ms, 平均: 5.625 ms/个
[INFO] 2020-11-11 14:07:24,807 [main][org.example.p2.s7.Main2][line:71]  ip: 192.168.0.191, address: DB1.DBW2, value: 12355
[INFO] 2020-11-11 14:07:24,807 [main][org.example.p2.s7.Main2][line:71]  ip: 192.168.0.191, address: DB1.DBW0, value: 12334
[INFO] 2020-11-11 14:07:24,807 [main][org.example.p2.s7.Main2][line:71]  ip: 192.168.0.191, address: DB1.DBW2, value: 12355
[INFO] 2020-11-11 14:07:24,807 [main][org.example.p2.s7.Main2][line:71]  ip: 192.168.0.191, address: DB1.DBW0, value: 12334
[INFO] 2020-11-11 14:07:24,807 [main][org.example.p2.s7.Main2][line:71]  ip: 192.168.0.191, address: DB1.DBW2, value: 12355
[INFO] 2020-11-11 14:07:24,807 [main][org.example.p2.s7.Main2][line:71]  ip: 192.168.0.191, address: DB1.DBW0, value: 12334
[INFO] 2020-11-11 14:07:24,807 [main][org.example.p2.s7.Main2][line:71]  ip: 192.168.0.191, address: DB1.DBW2, value: 12355
[INFO] 2020-11-11 14:07:24,807 [main][org.example.p2.s7.Main2][line:71]  ip: 192.168.0.191, address: DB1.DBW0, value: 12334
[INFO] 2020-11-11 14:07:24,807 [main][org.example.p2.s7.Main2][line:71]  ip: 192.168.0.191, address: DB1.DBW2, value: 12355
[INFO] 2020-11-11 14:07:24,807 [main][org.example.p2.s7.Main2][line:71]  ip: 192.168.0.191, address: DB1.DBW0, value: 12334
[INFO] 2020-11-11 14:07:24,807 [main][org.example.p2.s7.Main2][line:71]  ip: 192.168.0.191, address: DB1.DBW2, value: 12355
[INFO] 2020-11-11 14:07:24,807 [main][org.example.p2.s7.Main2][line:71]  ip: 192.168.0.191, address: DB1.DBW0, value: 12334
[INFO] 2020-11-11 14:07:24,807 [main][org.example.p2.s7.Main2][line:71]  ip: 192.168.0.191, address: DB1.DBW2, value: 12355
[INFO] 2020-11-11 14:07:31,423 [main][org.example.p2.s7.Main2][line:106]  400个目标查询完成 6616 ms, 平均: 16.54 ms/个
[INFO] 2020-11-11 14:07:31,423 [main][org.example.p2.s7.Main2][line:107]  ip: 192.168.0.191, address: DB1.DBW0, value: 12334
[INFO] 2020-11-11 14:07:31,423 [main][org.example.p2.s7.Main2][line:107]  ip: 192.168.0.191, address: DB1.DBW2, value: 12355
[INFO] 2020-11-11 14:07:31,423 [main][org.example.p2.s7.Main2][line:107]  ip: 192.168.0.191, address: DB1.DBW0, value: 12334
[INFO] 2020-11-11 14:07:31,423 [main][org.example.p2.s7.Main2][line:107]  ip: 192.168.0.191, address: DB1.DBW2, value: 12355
[INFO] 2020-11-11 14:07:31,423 [main][org.example.p2.s7.Main2][line:107]  ip: 192.168.0.191, address: DB1.DBW0, value: 12334
[INFO] 2020-11-11 14:07:31,424 [main][org.example.p2.s7.Main2][line:107]  ip: 192.168.0.191, address: DB1.DBW2, value: 12355
[INFO] 2020-11-11 14:07:31,424 [main][org.example.p2.s7.Main2][line:107]  ip: 192.168.0.191, address: DB1.DBW0, value: 12334
[INFO] 2020-11-11 14:07:31,424 [main][org.example.p2.s7.Main2][line:107]  ip: 192.168.0.191, address: DB1.DBW2, value: 12355
[INFO] 2020-11-11 14:07:31,424 [main][org.example.p2.s7.Main2][line:107]  ip: 192.168.0.191, address: DB1.DBW0, value: 12334
[INFO] 2020-11-11 14:07:31,424 [main][org.example.p2.s7.Main2][line:107]  ip: 192.168.0.191, address: DB1.DBW2, value: 12355
[INFO] 2020-11-11 14:07:31,424 [main][org.example.p2.s7.Main2][line:107]  ip: 192.168.0.191, address: DB1.DBW0, value: 12334
[INFO] 2020-11-11 14:07:31,424 [main][org.example.p2.s7.Main2][line:107]  ip: 192.168.0.191, address: DB1.DBW2, value: 12355
[INFO] 2020-11-11 14:07:31,424 [main][org.example.p2.s7.Main2][line:107]  ip: 192.168.0.191, address: DB1.DBW0, value: 12334
[INFO] 2020-11-11 14:07:31,424 [main][org.example.p2.s7.Main2][line:107]  ip: 192.168.0.191, address: DB1.DBW2, value: 12355
[INFO] 2020-11-11 14:07:31,424 [main][org.example.p2.s7.Main2][line:107]  ip: 192.168.0.191, address: DB1.DBW0, value: 12334
[INFO] 2020-11-11 14:07:31,424 [main][org.example.p2.s7.Main2][line:107]  ip: 192.168.0.191, address: DB1.DBW2, value: 12355
[INFO] 2020-11-11 14:07:31,424 [main][org.example.p2.s7.Main2][line:107]  ip: 192.168.0.191, address: DB1.DBW0, value: 12334
[INFO] 2020-11-11 14:07:31,424 [main][org.example.p2.s7.Main2][line:107]  ip: 192.168.0.191, address: DB1.DBW2, value: 12355
[INFO] 2020-11-11 14:07:31,424 [main][org.example.p2.s7.Main2][line:107]  ip: 192.168.0.191, address: DB1.DBW0, value: 12334
[INFO] 2020-11-11 14:07:31,424 [main][org.example.p2.s7.Main2][line:107]  ip: 192.168.0.191, address: DB1.DBW2, value: 12355
[INFO] 2020-11-11 14:07:31,424 [main][org.example.p2.s7.Main2][line:107]  ip: 192.168.0.191, address: DB1.DBW0, value: 12334
[INFO] 2020-11-11 14:07:31,424 [main][org.example.p2.s7.Main2][line:107]  ip: 192.168.0.191, address: DB1.DBW2, value: 12355
[INFO] 2020-11-11 14:07:31,424 [main][org.example.p2.s7.Main2][line:107]  ip: 192.168.0.191, address: DB1.DBW0, value: 12334
[INFO] 2020-11-11 14:07:31,424 [main][org.example.p2.s7.Main2][line:107]  ip: 192.168.0.191, address: DB1.DBW2, value: 12355
[INFO] 2020-11-11 14:07:31,424 [main][org.example.p2.s7.Main2][line:107]  ip: 192.168.0.191, address: DB1.DBW0, value: 12334
[INFO] 2020-11-11 14:07:31,424 [main][org.example.p2.s7.Main2][line:107]  ip: 192.168.0.191, address: DB1.DBW2, value: 12355
[INFO] 2020-11-11 14:07:31,424 [main][org.example.p2.s7.Main2][line:107]  ip: 192.168.0.191, address: DB1.DBW0, value: 12334
[INFO] 2020-11-11 14:07:31,424 [main][org.example.p2.s7.Main2][line:107]  ip: 192.168.0.191, address: DB1.DBW2, value: 12355
[INFO] 2020-11-11 14:07:31,424 [main][org.example.p2.s7.Main2][line:107]  ip: 192.168.0.191, address: DB1.DBW0, value: 12334
[INFO] 2020-11-11 14:07:31,424 [main][org.example.p2.s7.Main2][line:107]  ip: 192.168.0.191, address: DB1.DBW2, value: 12355
[INFO] 2020-11-11 14:07:31,424 [main][org.example.p2.s7.Main2][line:107]  ip: 192.168.0.191, address: DB1.DBW0, value: 12334
[INFO] 2020-11-11 14:07:31,424 [main][org.example.p2.s7.Main2][line:107]  ip: 192.168.0.191, address: DB1.DBW2, value: 12355
[INFO] 2020-11-11 14:07:31,424 [main][org.example.p2.s7.Main2][line:107]  ip: 192.168.0.191, address: DB1.DBW0, value: 12334
[INFO] 2020-11-11 14:07:31,424 [main][org.example.p2.s7.Main2][line:107]  ip: 192.168.0.191, address: DB1.DBW2, value: 12355
[INFO] 2020-11-11 14:07:31,424 [main][org.example.p2.s7.Main2][line:107]  ip: 192.168.0.191, address: DB1.DBW0, value: 12334
[INFO] 2020-11-11 14:07:31,424 [main][org.example.p2.s7.Main2][line:107]  ip: 192.168.0.191, address: DB1.DBW2, value: 12355
[INFO] 2020-11-11 14:07:31,424 [main][org.example.p2.s7.Main2][line:107]  ip: 192.168.0.191, address: DB1.DBW0, value: 12334
[INFO] 2020-11-11 14:07:31,424 [main][org.example.p2.s7.Main2][line:107]  ip: 192.168.0.191, address: DB1.DBW2, value: 12355
[INFO] 2020-11-11 14:07:31,424 [main][org.example.p2.s7.Main2][line:107]  ip: 192.168.0.191, address: DB1.DBW0, value: 12334
[INFO] 2020-11-11 14:07:31,424 [main][org.example.p2.s7.Main2][line:107]  ip: 192.168.0.191, address: DB1.DBW2, value: 12355
[INFO] 2020-11-11 14:07:31,424 [main][org.example.p2.s7.Main2][line:107]  ip: 192.168.0.191, address: DB1.DBW0, value: 12334
[INFO] 2020-11-11 14:07:31,424 [main][org.example.p2.s7.Main2][line:107]  ip: 192.168.0.191, address: DB1.DBW2, value: 12355
[INFO] 2020-11-11 14:07:31,425 [main][org.example.p2.s7.Main2][line:107]  ip: 192.168.0.191, address: DB1.DBW0, value: 12334
[INFO] 2020-11-11 14:07:31,425 [main][org.example.p2.s7.Main2][line:107]  ip: 192.168.0.191, address: DB1.DBW2, value: 12355
[INFO] 2020-11-11 14:07:31,425 [main][org.example.p2.s7.Main2][line:107]  ip: 192.168.0.191, address: DB1.DBW0, value: 12334
[INFO] 2020-11-11 14:07:31,425 [main][org.example.p2.s7.Main2][line:107]  ip: 192.168.0.191, address: DB1.DBW2, value: 12355
[INFO] 2020-11-11 14:07:31,425 [main][org.example.p2.s7.Main2][line:107]  ip: 192.168.0.191, address: DB1.DBW0, value: 12334
[INFO] 2020-11-11 14:07:31,425 [main][org.example.p2.s7.Main2][line:107]  ip: 192.168.0.191, address: DB1.DBW2, value: 12355
[INFO] 2020-11-11 14:07:31,425 [main][org.example.p2.s7.Main2][line:107]  ip: 192.168.0.191, address: DB1.DBW0, value: 12334
[INFO] 2020-11-11 14:07:31,425 [main][org.example.p2.s7.Main2][line:107]  ip: 192.168.0.191, address: DB1.DBW2, value: 12355
[INFO] 2020-11-11 14:07:31,425 [main][org.example.p2.s7.Main2][line:107]  ip: 192.168.0.191, address: DB1.DBW0, value: 12334
[INFO] 2020-11-11 14:07:31,425 [main][org.example.p2.s7.Main2][line:107]  ip: 192.168.0.191, address: DB1.DBW2, value: 12355
[INFO] 2020-11-11 14:07:31,425 [main][org.example.p2.s7.Main2][line:107]  ip: 192.168.0.191, address: DB1.DBW0, value: 12334
[INFO] 2020-11-11 14:07:31,425 [main][org.example.p2.s7.Main2][line:107]  ip: 192.168.0.191, address: DB1.DBW2, value: 12355
[INFO] 2020-11-11 14:07:31,425 [main][org.example.p2.s7.Main2][line:107]  ip: 192.168.0.191, address: DB1.DBW0, value: 12334
[INFO] 2020-11-11 14:07:31,425 [main][org.example.p2.s7.Main2][line:107]  ip: 192.168.0.191, address: DB1.DBW2, value: 12355
[INFO] 2020-11-11 14:07:31,425 [main][org.example.p2.s7.Main2][line:107]  ip: 192.168.0.191, address: DB1.DBW0, value: 12334
[INFO] 2020-11-11 14:07:31,425 [main][org.example.p2.s7.Main2][line:107]  ip: 192.168.0.191, address: DB1.DBW2, value: 12355
[INFO] 2020-11-11 14:07:31,425 [main][org.example.p2.s7.Main2][line:107]  ip: 192.168.0.191, address: DB1.DBW0, value: 12334
[INFO] 2020-11-11 14:07:31,425 [main][org.example.p2.s7.Main2][line:107]  ip: 192.168.0.191, address: DB1.DBW2, value: 12355
[INFO] 2020-11-11 14:07:31,425 [main][org.example.p2.s7.Main2][line:107]  ip: 192.168.0.191, address: DB1.DBW0, value: 12334
[INFO] 2020-11-11 14:07:31,425 [main][org.example.p2.s7.Main2][line:107]  ip: 192.168.0.191, address: DB1.DBW2, value: 12355
[INFO] 2020-11-11 14:07:31,425 [main][org.example.p2.s7.Main2][line:107]  ip: 192.168.0.191, address: DB1.DBW0, value: 12334
[INFO] 2020-11-11 14:07:31,425 [main][org.example.p2.s7.Main2][line:107]  ip: 192.168.0.191, address: DB1.DBW2, value: 12355
[INFO] 2020-11-11 14:07:31,425 [main][org.example.p2.s7.Main2][line:107]  ip: 192.168.0.191, address: DB1.DBW0, value: 12334
[INFO] 2020-11-11 14:07:31,425 [main][org.example.p2.s7.Main2][line:107]  ip: 192.168.0.191, address: DB1.DBW2, value: 12355
[INFO] 2020-11-11 14:07:31,425 [main][org.example.p2.s7.Main2][line:107]  ip: 192.168.0.191, address: DB1.DBW0, value: 12334
[INFO] 2020-11-11 14:07:31,425 [main][org.example.p2.s7.Main2][line:107]  ip: 192.168.0.191, address: DB1.DBW2, value: 12355
[INFO] 2020-11-11 14:07:31,425 [main][org.example.p2.s7.Main2][line:107]  ip: 192.168.0.191, address: DB1.DBW0, value: 12334
[INFO] 2020-11-11 14:07:31,425 [main][org.example.p2.s7.Main2][line:107]  ip: 192.168.0.191, address: DB1.DBW2, value: 12355
[INFO] 2020-11-11 14:07:31,425 [main][org.example.p2.s7.Main2][line:107]  ip: 192.168.0.191, address: DB1.DBW0, value: 12334
[INFO] 2020-11-11 14:07:31,425 [main][org.example.p2.s7.Main2][line:107]  ip: 192.168.0.191, address: DB1.DBW2, value: 12355
[INFO] 2020-11-11 14:07:31,425 [main][org.example.p2.s7.Main2][line:107]  ip: 192.168.0.191, address: DB1.DBW0, value: 12334
[INFO] 2020-11-11 14:07:31,425 [main][org.example.p2.s7.Main2][line:107]  ip: 192.168.0.191, address: DB1.DBW2, value: 12355
[INFO] 2020-11-11 14:07:31,425 [main][org.example.p2.s7.Main2][line:107]  ip: 192.168.0.191, address: DB1.DBW0, value: 12334
[INFO] 2020-11-11 14:07:31,425 [main][org.example.p2.s7.Main2][line:107]  ip: 192.168.0.191, address: DB1.DBW2, value: 12355
[INFO] 2020-11-11 14:07:31,425 [main][org.example.p2.s7.Main2][line:107]  ip: 192.168.0.191, address: DB1.DBW0, value: 12334
[INFO] 2020-11-11 14:07:31,425 [main][org.example.p2.s7.Main2][line:107]  ip: 192.168.0.191, address: DB1.DBW2, value: 12355
[INFO] 2020-11-11 14:07:31,426 [main][org.example.p2.s7.Main2][line:107]  ip: 192.168.0.191, address: DB1.DBW0, value: 12334
[INFO] 2020-11-11 14:07:31,426 [main][org.example.p2.s7.Main2][line:107]  ip: 192.168.0.191, address: DB1.DBW2, value: 12355
[INFO] 2020-11-11 14:07:31,426 [main][org.example.p2.s7.Main2][line:107]  ip: 192.168.0.191, address: DB1.DBW0, value: 12334
[INFO] 2020-11-11 14:07:31,426 [main][org.example.p2.s7.Main2][line:107]  ip: 192.168.0.191, address: DB1.DBW2, value: 12355
[INFO] 2020-11-11 14:07:31,426 [main][org.example.p2.s7.Main2][line:107]  ip: 192.168.0.191, address: DB1.DBW0, value: 12334
[INFO] 2020-11-11 14:07:31,426 [main][org.example.p2.s7.Main2][line:107]  ip: 192.168.0.191, address: DB1.DBW2, value: 12355
[INFO] 2020-11-11 14:07:31,426 [main][org.example.p2.s7.Main2][line:107]  ip: 192.168.0.191, address: DB1.DBW0, value: 12334
[INFO] 2020-11-11 14:07:31,426 [main][org.example.p2.s7.Main2][line:107]  ip: 192.168.0.191, address: DB1.DBW2, value: 12355
[INFO] 2020-11-11 14:07:31,426 [main][org.example.p2.s7.Main2][line:107]  ip: 192.168.0.191, address: DB1.DBW0, value: 12334
[INFO] 2020-11-11 14:07:31,426 [main][org.example.p2.s7.Main2][line:107]  ip: 192.168.0.191, address: DB1.DBW2, value: 12355
[INFO] 2020-11-11 14:07:31,426 [main][org.example.p2.s7.Main2][line:107]  ip: 192.168.0.191, address: DB1.DBW0, value: 12334
[INFO] 2020-11-11 14:07:31,426 [main][org.example.p2.s7.Main2][line:107]  ip: 192.168.0.191, address: DB1.DBW2, value: 12355
[INFO] 2020-11-11 14:07:31,426 [main][org.example.p2.s7.Main2][line:107]  ip: 192.168.0.191, address: DB1.DBW0, value: 12334
[INFO] 2020-11-11 14:07:31,426 [main][org.example.p2.s7.Main2][line:107]  ip: 192.168.0.191, address: DB1.DBW2, value: 12355
[INFO] 2020-11-11 14:07:31,426 [main][org.example.p2.s7.Main2][line:107]  ip: 192.168.0.191, address: DB1.DBW0, value: 12334
[INFO] 2020-11-11 14:07:31,426 [main][org.example.p2.s7.Main2][line:107]  ip: 192.168.0.191, address: DB1.DBW2, value: 12355
[INFO] 2020-11-11 14:07:31,426 [main][org.example.p2.s7.Main2][line:107]  ip: 192.168.0.191, address: DB1.DBW0, value: 12334
[INFO] 2020-11-11 14:07:31,426 [main][org.example.p2.s7.Main2][line:107]  ip: 192.168.0.191, address: DB1.DBW2, value: 12355
[INFO] 2020-11-11 14:07:31,426 [main][org.example.p2.s7.Main2][line:107]  ip: 192.168.0.191, address: DB1.DBW0, value: 12334
[INFO] 2020-11-11 14:07:31,426 [main][org.example.p2.s7.Main2][line:107]  ip: 192.168.0.191, address: DB1.DBW2, value: 12355
[INFO] 2020-11-11 14:07:31,426 [main][org.example.p2.s7.Main2][line:107]  ip: 192.168.0.191, address: DB1.DBW0, value: 12334
[INFO] 2020-11-11 14:07:31,426 [main][org.example.p2.s7.Main2][line:107]  ip: 192.168.0.191, address: DB1.DBW2, value: 12355
[INFO] 2020-11-11 14:07:31,426 [main][org.example.p2.s7.Main2][line:107]  ip: 192.168.0.191, address: DB1.DBW0, value: 12334
[INFO] 2020-11-11 14:07:31,426 [main][org.example.p2.s7.Main2][line:107]  ip: 192.168.0.191, address: DB1.DBW2, value: 12355
[INFO] 2020-11-11 14:07:31,426 [main][org.example.p2.s7.Main2][line:107]  ip: 192.168.0.191, address: DB1.DBW0, value: 12334
[INFO] 2020-11-11 14:07:31,426 [main][org.example.p2.s7.Main2][line:107]  ip: 192.168.0.191, address: DB1.DBW2, value: 12355
[INFO] 2020-11-11 14:07:31,426 [main][org.example.p2.s7.Main2][line:107]  ip: 192.168.0.191, address: DB1.DBW0, value: 12334
[INFO] 2020-11-11 14:07:31,426 [main][org.example.p2.s7.Main2][line:107]  ip: 192.168.0.191, address: DB1.DBW2, value: 12355
[INFO] 2020-11-11 14:07:31,426 [main][org.example.p2.s7.Main2][line:107]  ip: 192.168.0.191, address: DB1.DBW0, value: 12334
[INFO] 2020-11-11 14:07:31,426 [main][org.example.p2.s7.Main2][line:107]  ip: 192.168.0.191, address: DB1.DBW2, value: 12355
[INFO] 2020-11-11 14:07:31,426 [main][org.example.p2.s7.Main2][line:107]  ip: 192.168.0.191, address: DB1.DBW0, value: 12334
[INFO] 2020-11-11 14:07:31,426 [main][org.example.p2.s7.Main2][line:107]  ip: 192.168.0.191, address: DB1.DBW2, value: 12355
[INFO] 2020-11-11 14:07:31,426 [main][org.example.p2.s7.Main2][line:107]  ip: 192.168.0.191, address: DB1.DBW0, value: 12334
[INFO] 2020-11-11 14:07:31,426 [main][org.example.p2.s7.Main2][line:107]  ip: 192.168.0.191, address: DB1.DBW2, value: 12355
[INFO] 2020-11-11 14:07:31,426 [main][org.example.p2.s7.Main2][line:107]  ip: 192.168.0.191, address: DB1.DBW0, value: 12334
[INFO] 2020-11-11 14:07:31,426 [main][org.example.p2.s7.Main2][line:107]  ip: 192.168.0.191, address: DB1.DBW2, value: 12355
[INFO] 2020-11-11 14:07:31,427 [main][org.example.p2.s7.Main2][line:107]  ip: 192.168.0.191, address: DB1.DBW0, value: 12334
[INFO] 2020-11-11 14:07:31,427 [main][org.example.p2.s7.Main2][line:107]  ip: 192.168.0.191, address: DB1.DBW2, value: 12355
[INFO] 2020-11-11 14:07:31,427 [main][org.example.p2.s7.Main2][line:107]  ip: 192.168.0.191, address: DB1.DBW0, value: 12334
[INFO] 2020-11-11 14:07:31,427 [main][org.example.p2.s7.Main2][line:107]  ip: 192.168.0.191, address: DB1.DBW2, value: 12355
[INFO] 2020-11-11 14:07:31,427 [main][org.example.p2.s7.Main2][line:107]  ip: 192.168.0.191, address: DB1.DBW0, value: 12334
[INFO] 2020-11-11 14:07:31,427 [main][org.example.p2.s7.Main2][line:107]  ip: 192.168.0.191, address: DB1.DBW2, value: 12355
[INFO] 2020-11-11 14:07:31,427 [main][org.example.p2.s7.Main2][line:107]  ip: 192.168.0.191, address: DB1.DBW0, value: 12334
[INFO] 2020-11-11 14:07:31,427 [main][org.example.p2.s7.Main2][line:107]  ip: 192.168.0.191, address: DB1.DBW2, value: 12355
[INFO] 2020-11-11 14:07:31,427 [main][org.example.p2.s7.Main2][line:107]  ip: 192.168.0.191, address: DB1.DBW0, value: 12334
[INFO] 2020-11-11 14:07:31,427 [main][org.example.p2.s7.Main2][line:107]  ip: 192.168.0.191, address: DB1.DBW2, value: 12355
[INFO] 2020-11-11 14:07:31,427 [main][org.example.p2.s7.Main2][line:107]  ip: 192.168.0.191, address: DB1.DBW0, value: 12334
[INFO] 2020-11-11 14:07:31,427 [main][org.example.p2.s7.Main2][line:107]  ip: 192.168.0.191, address: DB1.DBW2, value: 12355
[INFO] 2020-11-11 14:07:31,427 [main][org.example.p2.s7.Main2][line:107]  ip: 192.168.0.191, address: DB1.DBW0, value: 12334
[INFO] 2020-11-11 14:07:31,427 [main][org.example.p2.s7.Main2][line:107]  ip: 192.168.0.191, address: DB1.DBW2, value: 12355
[INFO] 2020-11-11 14:07:31,427 [main][org.example.p2.s7.Main2][line:107]  ip: 192.168.0.191, address: DB1.DBW0, value: 12334
[INFO] 2020-11-11 14:07:31,427 [main][org.example.p2.s7.Main2][line:107]  ip: 192.168.0.191, address: DB1.DBW2, value: 12355
[INFO] 2020-11-11 14:07:31,427 [main][org.example.p2.s7.Main2][line:107]  ip: 192.168.0.191, address: DB1.DBW0, value: 12334
[INFO] 2020-11-11 14:07:31,427 [main][org.example.p2.s7.Main2][line:107]  ip: 192.168.0.191, address: DB1.DBW2, value: 12355
[INFO] 2020-11-11 14:07:31,427 [main][org.example.p2.s7.Main2][line:107]  ip: 192.168.0.191, address: DB1.DBW0, value: 12334
[INFO] 2020-11-11 14:07:31,427 [main][org.example.p2.s7.Main2][line:107]  ip: 192.168.0.191, address: DB1.DBW2, value: 12355
[INFO] 2020-11-11 14:07:31,427 [main][org.example.p2.s7.Main2][line:107]  ip: 192.168.0.191, address: DB1.DBW0, value: 12334
[INFO] 2020-11-11 14:07:31,427 [main][org.example.p2.s7.Main2][line:107]  ip: 192.168.0.191, address: DB1.DBW2, value: 12355
[INFO] 2020-11-11 14:07:31,427 [main][org.example.p2.s7.Main2][line:107]  ip: 192.168.0.191, address: DB1.DBW0, value: 12334
[INFO] 2020-11-11 14:07:31,427 [main][org.example.p2.s7.Main2][line:107]  ip: 192.168.0.191, address: DB1.DBW2, value: 12355
[INFO] 2020-11-11 14:07:31,427 [main][org.example.p2.s7.Main2][line:107]  ip: 192.168.0.191, address: DB1.DBW0, value: 12334
[INFO] 2020-11-11 14:07:31,427 [main][org.example.p2.s7.Main2][line:107]  ip: 192.168.0.191, address: DB1.DBW2, value: 12355
[INFO] 2020-11-11 14:07:31,427 [main][org.example.p2.s7.Main2][line:107]  ip: 192.168.0.191, address: DB1.DBW0, value: 12334
[INFO] 2020-11-11 14:07:31,427 [main][org.example.p2.s7.Main2][line:107]  ip: 192.168.0.191, address: DB1.DBW2, value: 12355
[INFO] 2020-11-11 14:07:31,427 [main][org.example.p2.s7.Main2][line:107]  ip: 192.168.0.191, address: DB1.DBW0, value: 12334
[INFO] 2020-11-11 14:07:31,427 [main][org.example.p2.s7.Main2][line:107]  ip: 192.168.0.191, address: DB1.DBW2, value: 12355
[INFO] 2020-11-11 14:07:31,427 [main][org.example.p2.s7.Main2][line:107]  ip: 192.168.0.191, address: DB1.DBW0, value: 12334
[INFO] 2020-11-11 14:07:31,427 [main][org.example.p2.s7.Main2][line:107]  ip: 192.168.0.191, address: DB1.DBW2, value: 12355
[INFO] 2020-11-11 14:07:31,427 [main][org.example.p2.s7.Main2][line:107]  ip: 192.168.0.191, address: DB1.DBW0, value: 12334
[INFO] 2020-11-11 14:07:31,427 [main][org.example.p2.s7.Main2][line:107]  ip: 192.168.0.191, address: DB1.DBW2, value: 12355
[INFO] 2020-11-11 14:07:31,428 [main][org.example.p2.s7.Main2][line:107]  ip: 192.168.0.191, address: DB1.DBW0, value: 12334
[INFO] 2020-11-11 14:07:31,428 [main][org.example.p2.s7.Main2][line:107]  ip: 192.168.0.191, address: DB1.DBW2, value: 12355
[INFO] 2020-11-11 14:07:31,428 [main][org.example.p2.s7.Main2][line:107]  ip: 192.168.0.191, address: DB1.DBW0, value: 12334
[INFO] 2020-11-11 14:07:31,428 [main][org.example.p2.s7.Main2][line:107]  ip: 192.168.0.191, address: DB1.DBW2, value: 12355
[INFO] 2020-11-11 14:07:31,428 [main][org.example.p2.s7.Main2][line:107]  ip: 192.168.0.191, address: DB1.DBW0, value: 12334
[INFO] 2020-11-11 14:07:31,428 [main][org.example.p2.s7.Main2][line:107]  ip: 192.168.0.191, address: DB1.DBW2, value: 12355
[INFO] 2020-11-11 14:07:31,428 [main][org.example.p2.s7.Main2][line:107]  ip: 192.168.0.191, address: DB1.DBW0, value: 12334
[INFO] 2020-11-11 14:07:31,428 [main][org.example.p2.s7.Main2][line:107]  ip: 192.168.0.191, address: DB1.DBW2, value: 12355
[INFO] 2020-11-11 14:07:31,428 [main][org.example.p2.s7.Main2][line:107]  ip: 192.168.0.191, address: DB1.DBW0, value: 12334
[INFO] 2020-11-11 14:07:31,428 [main][org.example.p2.s7.Main2][line:107]  ip: 192.168.0.191, address: DB1.DBW2, value: 12355
[INFO] 2020-11-11 14:07:31,428 [main][org.example.p2.s7.Main2][line:107]  ip: 192.168.0.191, address: DB1.DBW0, value: 12334
[INFO] 2020-11-11 14:07:31,428 [main][org.example.p2.s7.Main2][line:107]  ip: 192.168.0.191, address: DB1.DBW2, value: 12355
[INFO] 2020-11-11 14:07:31,428 [main][org.example.p2.s7.Main2][line:107]  ip: 192.168.0.191, address: DB1.DBW0, value: 12334
[INFO] 2020-11-11 14:07:31,428 [main][org.example.p2.s7.Main2][line:107]  ip: 192.168.0.191, address: DB1.DBW2, value: 12355
[INFO] 2020-11-11 14:07:31,428 [main][org.example.p2.s7.Main2][line:107]  ip: 192.168.0.191, address: DB1.DBW0, value: 12334
[INFO] 2020-11-11 14:07:31,428 [main][org.example.p2.s7.Main2][line:107]  ip: 192.168.0.191, address: DB1.DBW2, value: 12355
[INFO] 2020-11-11 14:07:31,428 [main][org.example.p2.s7.Main2][line:107]  ip: 192.168.0.191, address: DB1.DBW0, value: 12334
[INFO] 2020-11-11 14:07:31,428 [main][org.example.p2.s7.Main2][line:107]  ip: 192.168.0.191, address: DB1.DBW2, value: 12355
[INFO] 2020-11-11 14:07:31,428 [main][org.example.p2.s7.Main2][line:107]  ip: 192.168.0.191, address: DB1.DBW0, value: 12334
[INFO] 2020-11-11 14:07:31,428 [main][org.example.p2.s7.Main2][line:107]  ip: 192.168.0.191, address: DB1.DBW2, value: 12355
[INFO] 2020-11-11 14:07:31,428 [main][org.example.p2.s7.Main2][line:107]  ip: 192.168.0.191, address: DB1.DBW0, value: 12334
[INFO] 2020-11-11 14:07:31,428 [main][org.example.p2.s7.Main2][line:107]  ip: 192.168.0.191, address: DB1.DBW2, value: 12355
[INFO] 2020-11-11 14:07:31,428 [main][org.example.p2.s7.Main2][line:107]  ip: 192.168.0.191, address: DB1.DBW0, value: 12334
[INFO] 2020-11-11 14:07:31,428 [main][org.example.p2.s7.Main2][line:107]  ip: 192.168.0.191, address: DB1.DBW2, value: 12355
[INFO] 2020-11-11 14:07:31,428 [main][org.example.p2.s7.Main2][line:107]  ip: 192.168.0.191, address: DB1.DBW0, value: 12334
[INFO] 2020-11-11 14:07:31,428 [main][org.example.p2.s7.Main2][line:107]  ip: 192.168.0.191, address: DB1.DBW2, value: 12355
[INFO] 2020-11-11 14:07:31,428 [main][org.example.p2.s7.Main2][line:107]  ip: 192.168.0.191, address: DB1.DBW0, value: 12334
[INFO] 2020-11-11 14:07:31,428 [main][org.example.p2.s7.Main2][line:107]  ip: 192.168.0.191, address: DB1.DBW2, value: 12355
[INFO] 2020-11-11 14:07:31,428 [main][org.example.p2.s7.Main2][line:107]  ip: 192.168.0.191, address: DB1.DBW0, value: 12334
[INFO] 2020-11-11 14:07:31,428 [main][org.example.p2.s7.Main2][line:107]  ip: 192.168.0.191, address: DB1.DBW2, value: 12355
[INFO] 2020-11-11 14:07:31,428 [main][org.example.p2.s7.Main2][line:107]  ip: 192.168.0.191, address: DB1.DBW0, value: 12334
